,Data_Coleta,Estabelecimento,Produto,Marca,Preco,Quantidade,PPK
19192,2024-06-17,SUP-0,Manteiga,Aviação,14.9,0.2,74.5
19193,2024-06-17,SUP-0,Arroz,Broto Legal,32.4,5.0,6.48
19194,2024-06-17,SUP-2,Açúcar,Caravelas,3.79,1.0,3.79
19195,2024-06-17,SUP-0,Açúcar,Guarani,4.49,1.0,4.49
19196,2024-06-17,SUP-21,Manteiga,Reliquia,16.99,0.2,84.95
19197,2024-06-17,SUP-2,Feijão,Broto Legal,8.79,1.0,8.79
19198,2024-06-17,SUP-0,Banana Prata,,10.95,1.0,10.95
19199,2024-06-17,SUP-0,Óleo,Vitaliv,5.69,0.9,6.32222222222222
19200,2024-06-17,SUP-2,Arroz,Pileco Nobre,35.99,5.0,7.198
19201,2024-06-17,SUP-21,Açúcar,Mais Doce,4.79,1.0,4.79
19202,2024-06-17,SUP-2,Café,3 Corações,17.99,0.5,35.98
19203,2024-06-17,SUP-0,Manteiga,Danone,13.7,0.2,68.5
19204,2024-06-17,SUP-2,Leite,Tirolez,5.45,1.0,5.45
19205,2024-06-17,SUP-2,Farinha,Rosa Branca,4.59,1.0,4.59
19206,2024-06-17,SUP-2,Farinha,Nita,4.59,1.0,4.59
19207,2024-06-17,SUP-0,Leite,Piracanjuba,5.45,1.0,5.45
19208,2024-06-17,SUP-0,Manteiga,Frimesa,15.2,0.2,76.0
19209,2024-06-17,SUP-2,Feijão,Kicaldo,6.49,1.0,6.49
19210,2024-06-17,SUP-2,Açúcar,União,4.09,1.0,4.09
19211,2024-06-17,SUP-21,Banana Nanica,,6.99,1.0,6.99
19212,2024-06-17,SUP-2,Banana Prata,,9.9,1.0,9.9
19213,2024-06-17,SUP-2,Tomate,,12.79,1.0,12.79
19214,2024-06-17,SUP-21,Manteiga,Tirolez,14.49,0.2,72.45
19215,2024-06-17,SUP-2,Café,Pilão,20.49,0.5,40.98
19216,2024-06-17,SUP-21,Arroz,Camil,35.99,5.0,7.198
19217,2024-06-17,SUP-0,Farinha,Renata,6.75,1.0,6.75
19218,2024-06-18,SUP-27,Café,Canecão,17.39,0.5,34.78
19219,2024-06-18,SUP-1,Arroz,Prato Fino,34.99,5.0,6.998
19220,2024-06-18,SUP-24,Leite,Lider,5.39,1.0,5.39
19221,2024-06-18,SUP-1,Açúcar,União,4.89,1.0,4.89
19222,2024-06-18,SUP-24,Leite,Shefa,5.29,1.0,5.29
19223,2024-06-18,SUP-27,Manteiga,President,14.89,0.2,74.45
19224,2024-06-18,SUP-27,Leite,Italac,5.79,1.0,5.79
19225,2024-06-18,SUP-27,Leite,Piracanjuba,5.79,1.0,5.79
19226,2024-06-18,SUP-27,Óleo,Soya,6.09,0.9,6.76666666666667
19227,2024-06-18,SUP-27,Manteiga,Danone,14.39,0.2,71.95
19228,2024-06-18,SUP-26,Café,União,22.09,0.5,44.18
19229,2024-06-18,SUP-27,Manteiga,Aviação,14.69,0.2,73.45
19230,2024-06-18,SUP-1,Açúcar,Caravelas,3.99,1.0,3.99
19231,2024-06-18,SUP-24,Leite,Ninho,7.79,1.0,7.79
19232,2024-06-18,SUP-26,Leite,Shefa,6.19,1.0,6.19
19233,2024-06-18,SUP-24,Óleo,Liza,5.99,0.9,6.65555555555556
19234,2024-06-18,SUP-27,Arroz,Broto Legal,34.09,5.0,6.818
19235,2024-06-18,SUP-24,Arroz,Pileco Nobre,34.99,5.0,6.998
19236,2024-06-18,SUP-27,Batata,,11.59,1.0,11.59
19237,2024-06-18,SUP-27,Óleo,Vitaliv,6.79,0.9,7.54444444444444
19238,2024-06-18,SUP-1,Leite,Ninho,6.49,1.0,6.49
19239,2024-06-18,SUP-24,Carne Coxão Mole,,32.99,1.0,32.99
19240,2024-06-18,SUP-24,Manteiga,Batavo,11.99,0.2,59.95
19241,2024-06-18,SUP-1,Café,São Joaquim,17.99,0.5,35.98
19242,2024-06-18,SUP-24,Arroz,Prato Fino,35.99,5.0,7.198
19243,2024-06-18,SUP-24,Óleo,Vitaliv,5.69,0.9,6.32222222222222
19244,2024-06-18,SUP-24,Óleo,Concórdia,5.69,0.9,6.32222222222222
19245,2024-06-18,SUP-26,Manteiga,Scala,13.89,0.2,69.45
19246,2024-06-18,SUP-24,Farinha,Dona Benta,5.69,1.0,5.69
19247,2024-06-18,SUP-26,Tomate,,12.99,1.0,12.99
19248,2024-06-18,SUP-26,Açúcar,Mais Doce,4.29,1.0,4.29
19249,2024-06-18,SUP-26,Manteiga,Aviação,34.99,0.5,69.98
19250,2024-06-18,SUP-27,Açúcar,Caravelas,4.29,1.0,4.29
19251,2024-06-18,SUP-1,Café,Moraes,18.39,0.5,36.78
19252,2024-06-18,SUP-26,Arroz,Prato Fino,35.99,5.0,7.198
19253,2024-06-18,SUP-1,Farinha,Dona Benta,5.69,1.0,5.69
19254,2024-06-18,SUP-24,Arroz,Broto Legal,34.99,5.0,6.998
19255,2024-06-18,SUP-27,Manteiga,Piracanjuba,12.99,0.2,64.95
19256,2024-06-18,SUP-1,Café,Caboclo,18.9,0.5,37.8
19257,2024-06-18,SUP-26,Feijão,Broto Legal,9.49,1.0,9.49
19258,2024-06-18,SUP-26,Banana Prata,,9.99,1.0,9.99
19259,2024-06-18,SUP-1,Açúcar,Mais Doce,5.19,1.0,5.19
19260,2024-06-18,SUP-1,Carne Coxão Mole,,47.9,1.0,47.9
19261,2024-06-18,SUP-26,Óleo,Soya,6.29,0.9,6.98888888888889
19262,2024-06-18,SUP-24,Manteiga,President,13.99,0.2,69.95
19263,2024-06-18,SUP-26,Farinha,Sol,5.19,1.0,5.19
19264,2024-06-18,SUP-1,Manteiga,Scala,13.99,0.2,69.95
19265,2024-06-18,SUP-24,Manteiga,Tirolez,13.99,0.2,69.95
19266,2024-06-18,SUP-26,Batata,,13.99,1.0,13.99
19267,2024-06-18,SUP-24,Tomate,,13.99,1.0,13.99
19268,2024-06-18,SUP-24,Café,Caboclo,18.98,0.5,37.96
19269,2024-06-18,SUP-27,Feijão,Solito,6.39,1.0,6.39
19270,2024-06-18,SUP-24,Café,Melita,22.98,0.5,45.96
19271,2024-06-18,SUP-1,Arroz,Broto Legal,34.79,5.0,6.958
19272,2024-06-18,SUP-24,Feijão,Broto Legal,9.99,1.0,9.99
19273,2024-06-18,SUP-27,Açúcar,Da Barra,4.99,1.0,4.99
19274,2024-06-18,SUP-24,Batata,,9.99,1.0,9.99
19275,2024-06-18,SUP-24,Leite,Italac,5.49,1.0,5.49
19276,2024-06-18,SUP-24,Açúcar,União,4.89,1.0,4.89
19277,2024-06-18,SUP-1,Arroz,Camil,34.79,5.0,6.958
19278,2024-06-18,SUP-1,Farinha,Globo,3.99,1.0,3.99
19279,2024-06-18,SUP-27,Açúcar,União,4.99,1.0,4.99
19280,2024-06-18,SUP-27,Tomate,,16.99,1.0,16.99
19281,2024-06-18,SUP-1,Batata,,14.9,1.0,14.9
19282,2024-06-18,SUP-27,Arroz,Prato Fino,38.19,5.0,7.638
19283,2024-06-18,SUP-1,Arroz,Serrazul,29.98,5.0,5.996
19284,2024-06-18,SUP-26,Farinha,Famiglia Venturelli,5.99,1.0,5.99
19285,2024-06-18,SUP-26,Leite,Piracanjuba,5.99,1.0,5.99
19286,2024-06-18,SUP-1,Farinha,Famiglia Venturelli,5.99,1.0,5.99
19287,2024-06-18,SUP-26,Banana Nanica,,5.99,1.0,5.99
19288,2024-06-18,SUP-1,Manteiga,President,15.99,0.2,79.95
19289,2024-06-18,SUP-27,Arroz,Camil,34.59,5.0,6.918
19290,2024-06-18,SUP-26,Carne Coxão Mole,,46.9,1.0,46.9
19291,2024-06-18,SUP-24,Óleo,Soya,5.89,0.9,6.54444444444444
19292,2024-06-18,SUP-1,Leite,Shefa,5.89,1.0,5.89
19293,2024-06-18,SUP-1,Óleo,Soya,6.49,0.9,7.21111111111111
19294,2024-06-18,SUP-27,Farinha,Rosa Branca,5.99,1.0,5.99
19295,2024-06-18,SUP-24,Leite,Piracanjuba,5.88,1.0,5.88
19296,2024-06-18,SUP-27,Feijão,Kicaldo,7.49,1.0,7.49
19297,2024-06-18,SUP-24,Café,3 Corações,19.99,0.5,39.98
19298,2024-06-18,SUP-1,Café,Canecão,19.99,0.5,39.98
19299,2024-06-18,SUP-24,Farinha,Nita,5.99,1.0,5.99
19300,2024-06-18,SUP-26,Feijão,Camil,7.99,1.0,7.99
19301,2024-06-18,SUP-1,Feijão,Oliron,7.99,1.0,7.99
19302,2024-06-18,SUP-1,Banana Nanica,,7.99,1.0,7.99
19303,2024-06-18,SUP-1,Feijão,Broto Legal,10.98,1.0,10.98
19304,2024-06-18,SUP-27,Banana Nanica,,8.39,1.0,8.39
19305,2024-06-18,SUP-27,Café,Pilão,23.99,0.5,47.98
19306,2024-06-18,SUP-24,Feijão,Oliron,6.99,1.0,6.99
19307,2024-06-18,SUP-27,Carne Coxão Mole,,42.9,1.0,42.9
19308,2024-06-18,SUP-26,Feijão,Joli,8.89,1.0,8.89
19309,2024-06-18,SUP-26,Pão,,16.99,1.0,16.99
19310,2024-06-18,SUP-27,Óleo,Liza,6.99,0.9,7.76666666666667
19311,2024-06-18,SUP-1,Óleo,Liza,6.99,0.9,7.76666666666667
19312,2024-06-18,SUP-1,Pão,,16.99,1.0,16.99
19313,2024-06-18,SUP-27,Farinha,Dona Benta,5.49,1.0,5.49
19314,2024-06-18,SUP-24,Feijão,Grão De Campo,6.99,1.0,6.99
19315,2024-06-18,SUP-27,Leite,Shefa,5.49,1.0,5.49
19316,2024-06-18,SUP-26,Café,Fort,19.09,0.5,38.18
19317,2024-06-18,SUP-27,Leite,Ninho,7.39,1.0,7.39
19318,2024-06-18,SUP-26,Leite,Ninho,7.39,1.0,7.39
19319,2024-06-18,SUP-24,Manteiga,Aviação,31.99,0.5,63.98
19320,2024-06-18,SUP-24,Café,Moraes,16.98,0.5,33.96
19321,2024-06-18,SUP-1,Arroz,Pileco Nobre,31.99,5.0,6.398
19322,2024-06-18,SUP-27,Arroz,Solito,32.49,5.0,6.498
19323,2024-06-18,SUP-27,Café,Moraes,16.89,0.5,33.78
19324,2024-06-18,SUP-26,Arroz,Tio João,42.99,5.0,8.598
19325,2024-06-18,SUP-1,Leite,Piracanjuba,5.49,1.0,5.49
19326,2024-06-18,SUP-27,Farinha,Sol,5.49,1.0,5.49
19327,2024-06-18,SUP-26,Arroz,Broto Legal,33.98,5.0,6.796
19328,2024-06-18,SUP-24,Banana Nanica,,5.99,1.0,5.99
19329,2024-06-18,SUP-26,Feijão,Vasconcelos,8.39,1.0,8.39
19330,2024-06-18,SUP-26,Farinha,Dona Benta,6.19,1.0,6.19
19331,2024-06-18,SUP-1,Farinha,Nita,5.99,1.0,5.99
19332,2024-06-18,SUP-24,Açúcar,Caravelas,4.19,1.0,4.19
19333,2024-06-18,SUP-24,Banana Prata,,8.99,1.0,8.99
19334,2024-06-18,SUP-26,Café,Pilão,24.09,0.5,48.18
19335,2024-06-18,SUP-26,Café,3 Corações,23.49,0.5,46.98
19336,2024-06-18,SUP-27,Pão,,15.59,1.0,15.59
19337,2024-06-18,SUP-24,Arroz,Grão Do Campo,29.9,5.0,5.98
19338,2024-06-18,SUP-26,Manteiga,President,15.19,0.2,75.95
19339,2024-06-18,SUP-1,Feijão,Camil,9.98,1.0,9.98
19340,2024-06-18,SUP-24,Arroz,Serrazul,27.99,5.0,5.598
19341,2024-06-18,SUP-1,Manteiga,Tirolez,14.99,0.2,74.95
19342,2024-06-18,SUP-26,Açúcar,União,5.39,1.0,5.39
19343,2024-06-18,SUP-26,Óleo,Liza,5.99,0.9,6.65555555555556
19344,2024-06-18,SUP-27,Café,Melita,20.19,0.5,40.38
19345,2024-06-18,SUP-24,Pão,,16.99,1.0,16.99
19346,2024-06-18,SUP-1,Banana Prata,,14.9,1.0,14.9
19347,2024-06-18,SUP-1,Feijão,Joli,8.99,1.0,8.99
19348,2024-06-18,SUP-1,Feijão,Grão De Campo,8.99,1.0,8.99
19349,2024-06-18,SUP-1,Tomate,,14.9,1.0,14.9
19350,2024-06-18,SUP-24,Café,Canecão,18.99,0.5,37.98
19351,2024-06-18,SUP-27,Banana Prata,,7.99,1.0,7.99
19352,2024-06-19,SUP-6,Café,Melita,17.98,0.5,35.96
19353,2024-06-19,SUP-6,Farinha,Rosa Branca,3.69,1.0,3.69
19354,2024-06-19,SUP-6,Açúcar,Caravelas,3.7,1.0,3.7
19355,2024-06-19,SUP-7,Café,Caboclo,16.98,0.5,33.96
19356,2024-06-19,SUP-13,Arroz,Namorado,31.99,5.0,6.398
19357,2024-06-19,SUP-7,Café,Pilão,22.59,0.5,45.18
19358,2024-06-19,SUP-13,Arroz,Oliron,31.89,5.0,6.378
19359,2024-06-19,SUP-13,Farinha,Rosa Branca,4.79,1.0,4.79
19360,2024-06-19,SUP-6,Café,União,17.88,0.5,35.76
19361,2024-06-19,SUP-6,Manteiga,President,12.2,0.2,61.0
19362,2024-06-19,SUP-6,Arroz,Saboroso,26.99,5.0,5.398
19363,2024-06-19,SUP-6,Tomate,,7.99,1.0,7.99
19364,2024-06-19,SUP-13,Manteiga,Outro,12.59,0.2,62.95
19365,2024-06-19,SUP-7,Café,São Joaquim,18.99,0.5,37.98
19366,2024-06-19,SUP-13,Banana Prata,,10.9,1.0,10.9
19367,2024-06-19,SUP-6,Leite,Ninho,6.19,1.0,6.19
19368,2024-06-19,SUP-6,Leite,Aurora,5.79,1.0,5.79
19369,2024-06-19,SUP-6,Feijão,Grão De Campo,6.19,1.0,6.19
19370,2024-06-19,SUP-7,Batata,,11.99,1.0,11.99
19371,2024-06-19,SUP-6,Feijão,Broto Legal,8.3,1.0,8.3
19372,2024-06-19,SUP-6,Farinha,Dona Benta,5.49,1.0,5.49
19373,2024-06-19,SUP-6,Farinha,Nita,4.49,1.0,4.49
19374,2024-06-19,SUP-6,Leite,Piracanjuba,5.55,1.0,5.55
19375,2024-06-19,SUP-13,Manteiga,Aviação,16.99,0.2,84.95
19376,2024-06-19,SUP-13,Carne Coxão Mole,,42.9,1.0,42.9
19377,2024-06-19,SUP-7,Açúcar,Caravelas,5.15,1.0,5.15
19378,2024-06-19,SUP-7,Açúcar,Alto Alegre,4.48,1.0,4.48
19379,2024-06-19,SUP-6,Óleo,Liza,5.99,0.9,6.65555555555556
19380,2024-06-19,SUP-13,Café,3 Corações,17.98,0.5,35.96
19381,2024-06-19,SUP-6,Arroz,Camil,29.95,5.0,5.99
19382,2024-06-19,SUP-13,Óleo,Soya,6.99,0.9,7.76666666666667
19383,2024-06-19,SUP-13,Farinha,Dona Benta,6.99,1.0,6.99
19384,2024-06-19,SUP-6,Arroz,Solito,28.1,5.0,5.62
19385,2024-06-19,SUP-13,Tomate,,12.9,1.0,12.9
19386,2024-06-19,SUP-13,Café,Canecão,18.99,0.5,37.98
19387,2024-06-19,SUP-13,Feijão,Joli,6.99,1.0,6.99
19388,2024-06-19,SUP-6,Feijão,Camil,6.3,1.0,6.3
19389,2024-06-19,SUP-13,Manteiga,President,13.99,0.2,69.95
19390,2024-06-19,SUP-6,Açúcar,União,4.1,1.0,4.1
19391,2024-06-19,SUP-6,Leite,Italac,5.55,1.0,5.55
19392,2024-06-19,SUP-13,Arroz,Camil,32.99,5.0,6.598
19393,2024-06-19,SUP-6,Arroz,Namorado,28.51,5.0,5.702
19394,2024-06-19,SUP-13,Arroz,Broto Legal,32.99,5.0,6.598
19395,2024-06-19,SUP-13,Café,Pilão,19.99,0.5,39.98
19396,2024-06-19,SUP-7,Banana Nanica,,6.75,1.0,6.75
19397,2024-06-19,SUP-7,Açúcar,Guarani,4.98,1.0,4.98
19398,2024-06-19,SUP-7,Feijão,Camil,10.98,1.0,10.98
19399,2024-06-19,SUP-7,Arroz,Outro,27.98,5.0,5.596
19400,2024-06-19,SUP-13,Açúcar,Da Barra,4.99,1.0,4.99
19401,2024-06-19,SUP-7,Pão,,15.9,1.0,15.9
19402,2024-06-19,SUP-13,Feijão,Camil,8.99,1.0,8.99
19403,2024-06-19,SUP-6,Banana Nanica,,4.99,1.0,4.99
19404,2024-06-19,SUP-13,Leite,Italac,5.99,1.0,5.99
19405,2024-06-19,SUP-7,Arroz,Broto Legal,36.98,5.0,7.396
19406,2024-06-19,SUP-13,Arroz,Pileco Nobre,36.9,5.0,7.38
19407,2024-06-19,SUP-6,Óleo,Vitaliv,5.85,0.9,6.5
19408,2024-06-19,SUP-7,Óleo,Liza,6.98,0.9,7.75555555555556
19409,2024-06-19,SUP-7,Café,3 Corações,19.98,0.5,39.96
19410,2024-06-19,SUP-6,Açúcar,Da Barra,4.3,1.0,4.3
19411,2024-06-19,SUP-13,Açúcar,União,5.19,1.0,5.19
19412,2024-06-19,SUP-6,Café,Caboclo,17.98,0.5,35.96
19413,2024-06-19,SUP-7,Açúcar,União,4.69,1.0,4.69
19414,2024-06-19,SUP-13,Açúcar,Caravelas,4.69,1.0,4.69
19415,2024-06-19,SUP-7,Tomate,,12.89,1.0,12.89
19416,2024-06-19,SUP-6,Manteiga,Batavo,11.0,0.2,55.0
19417,2024-06-19,SUP-13,Farinha,Renata,7.49,1.0,7.49
19418,2024-06-19,SUP-6,Café,Pilão,18.98,0.5,37.96
19419,2024-06-19,SUP-6,Manteiga,Danone,11.7,0.2,58.5
19420,2024-06-19,SUP-7,Café,Fort,16.09,0.5,32.18
19421,2024-06-19,SUP-13,Banana Nanica,,4.99,1.0,4.99
19422,2024-06-19,SUP-13,Feijão,Solito,8.99,1.0,8.99
19423,2024-06-19,SUP-6,Feijão,Kicaldo,6.5,1.0,6.5
19424,2024-06-19,SUP-6,Batata,,11.5,1.0,11.5
19425,2024-06-19,SUP-7,Arroz,Serrazul,29.98,5.0,5.996
19426,2024-06-19,SUP-13,Leite,Piracanjuba,6.29,1.0,6.29
19427,2024-06-19,SUP-13,Batata,,11.9,1.0,11.9
19428,2024-06-19,SUP-13,Feijão,Oliron,7.99,1.0,7.99
19429,2024-06-19,SUP-6,Farinha,Famiglia Venturelli,4.59,1.0,4.59
19430,2024-06-19,SUP-7,Banana Prata,,13.85,1.0,13.85
19431,2024-06-19,SUP-13,Óleo,Liza,6.98,0.9,7.75555555555556
19432,2024-06-19,SUP-7,Leite,Italac,5.98,1.0,5.98
19433,2024-06-19,SUP-6,Leite,Jussara,5.19,1.0,5.19
19434,2024-06-19,SUP-13,Café,Melita,20.99,0.5,41.98
19435,2024-06-19,SUP-7,Carne Coxão Mole,,45.9,1.0,45.9
19436,2024-06-19,SUP-7,Óleo,Outro,6.58,0.9,7.31111111111111
19437,2024-06-19,SUP-6,Arroz,Broto Legal,31.1,5.0,6.22
19438,2024-06-19,SUP-13,Pão,,18.9,1.0,18.9
19439,2024-06-19,SUP-13,Manteiga,Batavo,12.49,0.2,62.45
19440,2024-06-19,SUP-13,Leite,Qualitá,5.79,1.0,5.79
19441,2024-06-19,SUP-7,Farinha,Dona Benta,5.98,1.0,5.98
19442,2024-06-21,SUP-10,Arroz,Empório São João,33.9,5.0,6.78
19443,2024-06-21,SUP-20,Arroz,Tio João,35.5,5.0,7.1
19444,2024-06-21,SUP-19,Óleo,Concórdia,5.25,0.9,5.83333333333333
19445,2024-06-21,SUP-20,Arroz,Prato Fino,33.9,5.0,6.78
19446,2024-06-21,SUP-19,Óleo,Vitaliv,5.25,0.9,5.83333333333333
19447,2024-06-21,SUP-20,Arroz,Solito,29.9,5.0,5.98
19448,2024-06-21,SUP-19,Feijão,Sabor Máximo,6.49,1.0,6.49
19449,2024-06-21,SUP-15,Banana Prata,,10.99,1.0,10.99
19450,2024-06-21,SUP-19,Leite,Piracanjuba,5.45,1.0,5.45
19451,2024-06-21,SUP-15,Leite,Shefa,5.49,1.0,5.49
19452,2024-06-21,SUP-15,Farinha,Carrefour,3.49,1.0,3.49
19453,2024-06-21,SUP-15,Farinha,Dona Benta,5.49,1.0,5.49
19454,2024-06-21,SUP-15,Leite,Italac,5.49,1.0,5.49
19455,2024-06-21,SUP-10,Farinha,Dona Benta,5.49,1.0,5.49
19456,2024-06-21,SUP-20,Açúcar,União,3.59,1.0,3.59
19457,2024-06-21,SUP-15,Leite,Piracanjuba,5.49,1.0,5.49
19458,2024-06-21,SUP-15,Manteiga,Danone,10.89,0.2,54.45
19459,2024-06-21,SUP-20,Banana Nanica,,2.99,1.0,2.99
19460,2024-06-21,SUP-10,Banana Prata,,10.89,1.0,10.89
19461,2024-06-21,SUP-20,Banana Prata,,10.89,1.0,10.89
19462,2024-06-21,SUP-19,Batata,,10.7,1.0,10.7
19463,2024-06-21,SUP-19,Farinha,Globo,2.89,1.0,2.89
19464,2024-06-21,SUP-19,Banana Prata,,10.59,1.0,10.59
19465,2024-06-21,SUP-20,Farinha,Dona Benta,5.49,1.0,5.49
19466,2024-06-21,SUP-19,Açúcar,Caravelas,3.69,1.0,3.69
19467,2024-06-21,SUP-20,Manteiga,Danone,11.25,0.2,56.25
19468,2024-06-21,SUP-19,Carne Coxão Mole,,33.9,1.0,33.9
19469,2024-06-21,SUP-19,Manteiga,Danone,11.85,0.2,59.25
19470,2024-06-21,SUP-15,Óleo,Liza,6.59,0.9,7.32222222222222
19471,2024-06-21,SUP-10,Batata,,11.69,1.0,11.69
19472,2024-06-21,SUP-20,Leite,Piracanjuba,5.35,1.0,5.35
19473,2024-06-21,SUP-10,Leite,Piracanjuba,5.35,1.0,5.35
19474,2024-06-21,SUP-19,Feijão,Solito,6.07,1.0,6.07
19475,2024-06-21,SUP-10,Manteiga,Batavo,11.65,0.2,58.25
19476,2024-06-21,SUP-20,Manteiga,Aviação,11.29,0.2,56.45
19477,2024-06-21,SUP-20,Manteiga,Batavo,11.65,0.2,58.25
19478,2024-06-21,SUP-15,Tomate,,11.59,1.0,11.59
19479,2024-06-21,SUP-15,Carne Coxão Mole,,35.05,1.0,35.05
19480,2024-06-21,SUP-10,Feijão,Select,6.09,1.0,6.09
19481,2024-06-21,SUP-20,Leite,Italac,5.39,1.0,5.39
19482,2024-06-21,SUP-10,Leite,Italac,5.39,1.0,5.39
19483,2024-06-21,SUP-10,Café,Pilão,11.45,0.5,22.9
19484,2024-06-21,SUP-20,Arroz,Camil,29.9,5.0,5.98
19485,2024-06-21,SUP-15,Manteiga,Itambé,11.59,0.2,57.95
19486,2024-06-21,SUP-10,Carne Coxão Mole,,33.9,1.0,33.9
19487,2024-06-21,SUP-19,Açúcar,União,4.25,1.0,4.25
19488,2024-06-21,SUP-19,Leite,Ninho,5.59,1.0,5.59
19489,2024-06-21,SUP-19,Óleo,Soya,5.86,0.9,6.51111111111111
19490,2024-06-21,SUP-15,Banana Nanica,,7.99,1.0,7.99
19491,2024-06-21,SUP-10,Feijão,Broto Legal,8.39,1.0,8.39
19492,2024-06-21,SUP-20,Feijão,Broto Legal,8.39,1.0,8.39
19493,2024-06-21,SUP-15,Açúcar,União,4.69,1.0,4.69
19494,2024-06-21,SUP-20,Café,São Joaquim,15.59,0.5,31.18
19495,2024-06-21,SUP-20,Café,Canecão,15.59,0.5,31.18
19496,2024-06-21,SUP-15,Manteiga,Tirolez,15.49,0.2,77.45
19497,2024-06-21,SUP-15,Açúcar,Da Barra,4.79,1.0,4.79
19498,2024-06-21,SUP-19,Café,Moraes,15.2,0.5,30.4
19499,2024-06-21,SUP-19,Tomate,,15.15,1.0,15.15
19500,2024-06-21,SUP-20,Feijão,Empório São João,7.49,1.0,7.49
19501,2024-06-21,SUP-20,Café,Moraes,14.99,0.5,29.98
19502,2024-06-21,SUP-10,Banana Nanica,,4.89,1.0,4.89
19503,2024-06-21,SUP-15,Manteiga,Aviação,14.79,0.2,73.95
19504,2024-06-21,SUP-10,Arroz,Broto Legal,31.89,5.0,6.378
19505,2024-06-21,SUP-15,Leite,Jussara,5.59,1.0,5.59
19506,2024-06-21,SUP-15,Arroz,Namorado,31.89,5.0,6.378
19507,2024-06-21,SUP-10,Óleo,Liza,5.79,0.9,6.43333333333333
19508,2024-06-21,SUP-20,Óleo,Soya,5.79,0.9,6.43333333333333
19509,2024-06-21,SUP-10,Óleo,Soya,5.79,0.9,6.43333333333333
19510,2024-06-21,SUP-20,Feijão,Camil,6.29,1.0,6.29
19511,2024-06-21,SUP-15,Arroz,Carrefour,28.69,5.0,5.738
19512,2024-06-21,SUP-15,Açúcar,Carrefour,3.99,1.0,3.99
19513,2024-06-21,SUP-19,Farinha,Rosa Branca,4.85,1.0,4.85
19514,2024-06-21,SUP-19,Café,União,15.98,0.5,31.96
19515,2024-06-21,SUP-10,Arroz,Solito,27.9,5.0,5.58
19516,2024-06-21,SUP-10,Açúcar,Caravelas,4.05,1.0,4.05
19517,2024-06-21,SUP-19,Café,Pilão,18.25,0.5,36.5
19518,2024-06-21,SUP-15,Café,Pelé,17.99,0.5,35.98
19519,2024-06-21,SUP-15,Feijão,Fantástico,8.49,1.0,8.49
19520,2024-06-21,SUP-19,Arroz,Empório São João,32.9,5.0,6.58
19521,2024-06-21,SUP-15,Pão,,18.9,1.0,18.9
19522,2024-06-21,SUP-15,Café,3 Corações,18.9,0.5,37.8
19523,2024-06-21,SUP-10,Açúcar,União,4.35,1.0,4.35
19524,2024-06-21,SUP-19,Café,3 Corações,17.98,0.5,35.96
19525,2024-06-21,SUP-15,Feijão,Vencedor,8.69,1.0,8.69
19526,2024-06-21,SUP-19,Açúcar,Da Barra,4.19,1.0,4.19
19527,2024-06-21,SUP-19,Leite,Paulista,4.19,1.0,4.19
19528,2024-06-21,SUP-20,Tomate,,5.99,1.0,5.99
19529,2024-06-21,SUP-10,Tomate,,5.99,1.0,5.99
19530,2024-06-21,SUP-15,Leite,Ninho,5.99,1.0,5.99
19531,2024-06-21,SUP-15,Café,União,16.99,0.5,33.98
19532,2024-06-21,SUP-10,Farinha,Nita,4.49,1.0,4.49
19533,2024-06-21,SUP-20,Farinha,Nita,4.49,1.0,4.49
19534,2024-06-21,SUP-10,Farinha,Renata,7.25,1.0,7.25
19535,2024-06-21,SUP-10,Café,União,16.65,0.5,33.3
19536,2024-06-21,SUP-15,Café,Canecão,16.49,0.5,32.98
19537,2024-06-21,SUP-19,Banana Nanica,,6.99,1.0,6.99
19538,2024-06-21,SUP-15,Feijão,Saboroso,6.99,1.0,6.99
19539,2024-06-21,SUP-15,Farinha,Globo,4.09,1.0,4.09
19540,2024-06-21,SUP-19,Feijão,Caldo Nobre,4.59,1.0,4.59
19541,2024-06-21,SUP-19,Farinha,Anaconda,4.59,1.0,4.59
19542,2024-06-21,SUP-20,Feijão,Serrazul,7.29,1.0,7.29
19543,2024-06-21,SUP-10,Feijão,Camil,6.29,1.0,6.29
19544,2024-06-21,SUP-20,Arroz,Broto Legal,31.89,5.0,6.378
19545,2024-06-21,SUP-20,Leite,Ninho,6.29,1.0,6.29
19546,2024-06-21,SUP-15,Manteiga,Tirolez,13.19,0.2,65.95
19547,2024-06-21,SUP-10,Feijão,Empório São João,7.69,1.0,7.69
19548,2024-06-21,SUP-10,Óleo,Vitaliv,5.69,0.9,6.32222222222222
19549,2024-06-21,SUP-19,Feijão,Joli,6.29,1.0,6.29
19550,2024-06-21,SUP-10,Manteiga,President,12.99,0.2,64.95
19551,2024-06-21,SUP-15,Batata,,12.99,1.0,12.99
19552,2024-06-21,SUP-15,Arroz,Tio João,38.99,5.0,7.798
19553,2024-06-21,SUP-20,Leite,Jussara,5.09,1.0,5.09
19554,2024-06-21,SUP-10,Leite,Jussara,5.09,1.0,5.09
19555,2024-06-21,SUP-20,Feijão,Kicaldo,6.39,1.0,6.39
19556,2024-06-21,SUP-10,Manteiga,Aviação,13.29,0.2,66.45
19557,2024-06-21,SUP-10,Feijão,Kicaldo,6.39,1.0,6.39
19558,2024-06-21,SUP-20,Batata,,9.9,1.0,9.9
